bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-02_T1w	0.3545852255575525	3.6452762411506203	0.6191508759161556	152.1634979248047	3.907529926673772	4.34133	3.6982798897826705	3.682979890238646	0.2219768320100525	0.4330981361239126	0.34492503186603485	1.517476201057434	0.6488350033760069	0.0	0.00438578455506081	19.247033389620327	10.217849894639043	15.271970215366615	160	192	192	1.5178061382602253	8.82545062699851	9.439151989927447	17.974199204523604	9.756678094480645	15.737553897077843	16.560901356246053	24.18847207717967	1.0	1.3333333730697632	1.3333333730697632	0.5883652130535681	27.085107803344727	46.62661361694336	44.14168167114258	1535883.0	11.034754085540772	92.51226272583007	25.61980628967285	33.5012549137425	121.92987060546875	408.7982177734375	403.367431640625	14109.0	123.25566558837892	569.1635253906247	265.7474670410156	0.20750125000952968	71.79725646972656	654.476806640625	650.6329956054688	16031.0	540.4121398925781	782.6559143066406	73.72005462646484	0.4671401010332654	52.089073181152344	998.4737548828125	1000.0167846679688	113255.0	903.1322204589844	1086.99267578125	55.635990142822266	0.20529000461101532	0.5129110217094421	0.5543895363807678	0.4429809678719822
sub-13_T1w	0.30096555729834085	4.301534086768522	0.49646090043466895	425.31781005859375	3.685813264693222	4.1479	3.41321989827812	3.4963198958015473	0.23647801236256863	0.40808804429148315	0.35543394334594824	1.6187403202056885	0.35118777751922603	0.0	0.005237149922495059	23.925381196749086	13.845017799530112	20.140254711860216	160	192	192	1.66962104490042	10.01154543014906	11.823895159562355	23.790519003637588	14.332798628030911	27.185890453332657	27.60919065402138	41.30888288070057	1.0	1.3333333730697632	1.3333333730697632	4.3869550593336335	15.859513282775879	26.28672218322754	24.26691436767578	2275392.0	5.393754482269287	53.798627471923815	15.154520988464355	77.47639047176865	81.69718170166016	353.3016357421875	346.9677734375	7834.0	133.69614639282227	480.63310089111326	207.7990264892578	0.11762648793943198	64.4017562866211	657.9758911132812	658.1148681640625	9314.0	549.2549224853516	767.0577606201173	65.73206329345703	0.7954492847423285	38.4949951171875	997.9492797851562	1000.003662109375	89420.0	925.141323852539	1062.7960632324218	42.033470153808594	0.22582228481769562	0.5293856859207153	0.6000604033470154	0.5883010263274695
