bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-02_task-rhymejudgment_bold	0.0010452830188679245	0.01951072283018868	1	26.91600022113924	1.0369942332911388	0.9655337357594933	0.5554955293267978	1956.031982421875	0.15021025188406575	31	19.49685534591195	2.5483128666666666	2.448288	2.9495456	2.247105	0.00832641	-0.0009642474469728768	0.028725383803248405	159	64	64	33	5.907171750588017	2.0	3.125	3.125	4.0	31.205675882381506	5.837163925170898	29.748321533203125	13.817609786987305	69405.0	9.05660343170166	109.91823425292978	44.439918518066406	5.344184431437792	80.03256225585938	632.7664184570312	643.2389526367188	33844.0	448.441796875	773.6053314208983	108.88957977294922	44.49171447753906
sub-13_task-rhymejudgment_bold	0.001280506329113924	0.013161508924050632	2	23.367136013757957	1.0361529665605096	0.9600425164331211	0.49440980684979424	2967.408935546875	0.11034207874913458	17	10.759493670886076	2.701829033333333	2.613504	3.1714656000000003	2.3205175	0.00475767	-0.009504396468400955	0.02730996161699295	158	64	64	33	4.890872415607783	2.0	3.125	3.125	4.0	107.39915219626609	4.241368770599365	23.642351150512695	11.278481483459473	77290.0	7.949367523193359	77.97816848754886	44.32646560668945	2.682573255422631	93.60102844238281	624.08349609375	652.0189819335938	27473.0	367.3329223632812	786.422802734375	133.31100463867188	47.13072967529297
